System_Name,Entitlement_Code,Account_ID,CCM Access,Staff Access
S4423552,ZZ2,CT89, , 
S4423552,03C,CT89, , 
S4423552,11C,CT89, , 
S4423552,14C,CT89, , 
S4423552,15C,CT89, , 
S4423552,17C,CT89, , 
S4423552,19C,CT89, , 
S4423552,24C,CT89, , 
S4423552,25C,CT89, , 
S4423552,26C,CT89, , 
S4423552,27C,CT89, , 
S4423552,28C,CT89, , 
S4423552,29C,CT89, , 
S4423552,30C,CT89, , 
S4423552,31C,CT89, , 
S4423552,32C,CT89, , 
S4423552,33C,CT89, , 
S4423552,35C,CT89, , 
S4423552,37C,CT89, , 
S4423552,41C,CT89, , 
S4423552,46C,CT89, , 
S4423552,47C,CT89, , 
S4423552,48C,CT89, , 
S4423552,49C,CT89, , 
S4423552,52C,CT89, , 
S4423552,53C,CT89, , 
S4423552,54C,CT89, , 
S4423552,/BM,CT92, , 
S4423552,/CM,CT92, , 
S4423552,/FM,CT92, , 
S4423552,/IL,CT92, , 
S4423552,/LR,CT92, , 
S4423552,/LS,CT92, , 
S4423552,/MC,CT92, , 
S4423552,/ME,CT92, , 
S4423552,/ND,CT92, , 
S4423552,/NM,CT92, , 
S4423552,/PR,CT92, , 
S4423552,/P1,CT92, , 
S4423552,AAE,CT92, , 
S4423552,AB,CT92, , 
S4423552,ABE,CT92, , 
S4423552,AE,CT92, , 
S4423552,AHE,CT92, , 
S4423552,AHR,CT92, , 
S4423552,AIE,CT92, , 
S4423552,AS,CT92, , 
S4423552,ASE,CT92, , 
S4423552,ATL,CT92, , 
S4423552,ATT,CT92, , 
S4423552,BAL,CT92, , 
S4423552,BFR,CT92, , 
S4423552,BL,CT92, , 
S4423552,BLR,CT92, , 
S4423552,BNK,CT92, , 
S4423552,C,CT92, , 
S4423552,CB,CT92, , 
S4423552,CBE,CT92, , 
S4423552,CDE,CT92, , 
S4423552,CE,CT92, , 
S4423552,CFE,CT92, , 
S4423552,CGR,CT92, , 
S4423552,CIE,CT92, , 
S4423552,CLC,CT92, , 
S4423552,CLG,CT92, , 
S4423552,CLI,CT92, , 
S4423552,CLR,CT92, , 
S4423552,CNE,CT92, , 
S4423552,CNU,CT92, , 
S4423552,CNX,CT92, , 
S4423552,COE,CT92, , 
S4423552,CPE,CT92, , 
S4423552,CSE,CT92, , 
S4423552,CSL,CT92, , 
S4423552,CSR,CT92, , 
S4423552,CUE,CT92, , 
S4423552,CUN,CT92, , 
S4423552,CUX,CT92, , 
S4423552,CYL,CT92, , 
S4423552,C10,CT92, , 
S4423552,C11,CT92, , 
S4423552,C12,CT92, , 
S4423552,C13,CT92, , 
S4423552,C14,CT92, , 
S4423552,C15,CT92, , 
S4423552,C16,CT92, , 
S4423552,C18,CT92, , 
S4423552,C20,CT92, , 
S4423552,C21,CT92, , 
S4423552,C22,CT92, , 
S4423552,C23,CT92, , 
S4423552,C24,CT92, , 
S4423552,C25,CT92, , 
S4423552,C26,CT92, , 
S4423552,C27,CT92, , 
S4423552,C28,CT92, , 
S4423552,C29,CT92, , 
S4423552,C30,CT92, , 
S4423552,C31,CT92, , 
S4423552,C32,CT92, , 
S4423552,C33,CT92, , 
S4423552,C34,CT92, , 
S4423552,C35,CT92, , 
S4423552,C50,CT92, , 
S4423552,DE,CT92, , 
S4423552,DEA,CT92, , 
S4423552,DEE,CT92, , 
S4423552,DIE,CT92, , 
S4423552,DII,CT92, , 
S4423552,DNE,CT92, , 
S4423552,DNP,CT92, , 
S4423552,DTP,CT92, , 
S4423552,EAH,CT92, , 
S4423552,ENQ,CT92, , 
S4423552,EQU,CT92, , 
S4423552,EXE,CT92, , 
S4423552,FCL,CT92, , 
S4423552,FCP,CT92, , 
S4423552,FGP,CT92, , 
S4423552,FSR,CT92, , 
S4423552,FTE,CT92, , 
S4423552,FXP,CT92, , 
S4423552,F80,CT92, , 
S4423552,GCL,CT92, , 
S4423552,GDE,CT92, , 
S4423552,GPR,CT92, , 
S4423552,GRE,CT92, , 
S4423552,HCR,CT92, , 
S4423552,ITB,CT92, , 
S4423552,JAE,CT92, , 
S4423552,JRC,CT92, , 
S4423552,KAA,CT92, , 
S4423552,KAD,CT92, , 
S4423552,KAR,CT92, , 
S4423552,MCL,CT92, , 
S4423552,MGP,CT92, , 
S4423552,MMR,CT92, , 
S4423552,MSP,CT92, , 
S4423552,MSR,CT92, , 
S4423552,MTE,CT92, , 
S4423552,NLE,CT92, , 
S4423552,NOP,CT92, , 
S4423552,NPE,CT92, , 
S4423552,NPR,CT92, , 
S4423552,PB,CT92, , 
S4423552,PT,CT92, , 
S4423552,RAD,CT92, , 
S4423552,RAI,CT92, , 
S4423552,RHL,CT92, , 
S4423552,RQY,CT92, , 
S4423552,RRL,CT92, , 
S4423552,RR2,CT92, , 
S4423552,RS1,CT92, , 
S4423552,RS2,CT92, , 
S4423552,RUR,CT92, , 
S4423552,SIR,CT92, , 
S4423552,SUE,CT92, , 
S4423552,S12,CT92, , 
S4423552,S13,CT92, , 
S4423552,S14,CT92, , 
S4423552,TH,CT92, , 
S4423552,TS,CT92, , 
S4423552,URP,CT92, , 
S4423552,USE,CT92, , 
S4423552,WS,CT92, , 
S4423552,YDI,CT92, , 
S4423552,YGE,CT92, , 
S4423552,YTB,CT92, , 
S4423552,YUT,CT92, , 
S4423552,Y04,CT92, , 
S4423552,ZZ2,CT92, , 
S4423552,03C,CT92, , 
S4423552,11C,CT92, , 
S4423552,14C,CT92, , 
S4423552,15C,CT92, , 
S4423552,17C,CT92, , 
S4423552,19C,CT92, , 
S4423552,24C,CT92, , 
S4423552,25C,CT92, , 
S4423552,26C,CT92, , 
S4423552,27C,CT92, , 
S4423552,28C,CT92, , 
S4423552,29C,CT92, , 
S4423552,30C,CT92, , 
S4423552,31C,CT92, , 
S4423552,32C,CT92, , 
S4423552,33C,CT92, , 
S4423552,35C,CT92, , 
S4423552,37C,CT92, , 
S4423552,41C,CT92, , 
S4423552,46C,CT92, , 
S4423552,47C,CT92, , 
S4423552,48C,CT92, , 
S4423552,49C,CT92, , 
S4423552,52C,CT92, , 
S4423552,53C,CT92, , 
S4423552,54C,CT92, , 
S4423552,AB,CT96,E, 
S4423552,AE,CT96,E, 
S4423552,AIE,CT96,E, 
S4423552,AS,CT96,E, 
S4423552,CCZ,CT96,E, 
S4423552,COR,CT96,E, 
S4423552,CTE,CT96,E, 
S4423552,CVE,CT96,E, 
S4423552,DIE,CT96,E, 
S4423552,EAH,CT96,E, 
S4423552,ENQ,CT96,E, 
S4423552,ITE,CT96,E, 
S4423552,MMM,CT96,E, 
S4423552,RAD,CT96,E, 
S4423552,TH,CT96,E, 
S4423552,TS,CT96,E, 
S4423552,YDI,CT96,E, 
S4423552,YU2,CT96,E, 
S4423552,31C,CT96,E, 
S4423552,AB,CT97,E,E
S4423552,AE,CT97,E,E
S4423552,AIE,CT97,E,E
S4423552,AS,CT97,E,E
S4423552,CCZ,CT97,E,E
S4423552,COR,CT97,E,E
S4423552,CTE,CT97,E,E
S4423552,CVE,CT97,E,E
S4423552,DIE,CT97,E,E
S4423552,EAH,CT97,E,E
S4423552,ENQ,CT97,E,E
S4423552,ITE,CT97,E,E
S4423552,MMM,CT97,E,E
S4423552,RAD,CT97,E,E
S4423552,TH,CT97,E,E
S4423552,TS,CT97,E,E
S4423552,YDI,CT97,E,E
S4423552,YU2,CT97,E,E
S4423552,31C,CT97,E,E
S4423552,/BM,DB05, , 
S4423552,/CM,DB05, , 
S4423552,/DC,DB05, , 
S4423552,/FM,DB05, , 
S4423552,/IL,DB05, , 
S4423552,/LR,DB05, , 
S4423552,/LS,DB05, , 
S4423552,/MC,DB05, , 
S4423552,/ME,DB05, , 
S4423552,/ND,DB05, , 
S4423552,/NE,DB05, , 
S4423552,/NM,DB05, , 
S4423552,/PR,DB05, , 
S4423552,/P1,DB05, , 
S4423552,AAE,DB05, , 
S4423552,AB,DB05, , 
S4423552,ABE,DB05, , 
S4423552,AE,DB05, , 
S4423552,AHE,DB05, , 
S4423552,AHR,DB05, , 
S4423552,AIE,DB05, , 
S4423552,AS,DB05, , 
S4423552,ASE,DB05, , 
S4423552,ATL,DB05, , 
S4423552,ATT,DB05, , 
S4423552,BAL,DB05, , 
S4423552,BFR,DB05, , 
S4423552,BL,DB05, , 
S4423552,BLR,DB05, , 
S4423552,BNK,DB05, , 
S4423552,CB,DB05, , 
S4423552,CBE,DB05, , 
S4423552,CDE,DB05, , 
S4423552,CE,DB05, , 
S4423552,CFE,DB05, , 
S4423552,CGR,DB05, , 
S4423552,CLC,DB05, , 
S4423552,CLG,DB05, , 
S4423552,CLI,DB05, , 
S4423552,CLR,DB05, , 
S4423552,CNE,DB05, , 
S4423552,CNU,DB05, , 
S4423552,CNX,DB05, , 
S4423552,COE,DB05, , 
S4423552,CPE,DB05, , 
S4423552,CSE,DB05, , 
S4423552,CSL,DB05, , 
S4423552,CSR,DB05, , 
S4423552,CUE,DB05, , 
S4423552,CUN,DB05, , 
S4423552,CUX,DB05, , 
S4423552,CYL,DB05, , 
S4423552,DE,DB05, , 
S4423552,DEA,DB05, , 
S4423552,DEE,DB05, , 
S4423552,DIE,DB05, , 
S4423552,DII,DB05, , 
S4423552,DNE,DB05, , 
S4423552,DNP,DB05, , 
S4423552,DTP,DB05, , 
S4423552,EAH,DB05, , 
S4423552,EAI,DB05, , 
S4423552,ENQ,DB05, , 
S4423552,EXE,DB05, , 
S4423552,FCL,DB05, , 
S4423552,FCP,DB05, , 
S4423552,FGP,DB05, , 
S4423552,FSR,DB05, , 
S4423552,FTE,DB05, , 
S4423552,FXP,DB05, , 
S4423552,GCL,DB05, , 
S4423552,GDE,DB05, , 
S4423552,GPR,DB05, , 
S4423552,GRE,DB05, , 
S4423552,HCR,DB05, , 
S4423552,ITB,DB05, , 
S4423552,JAE,DB05, , 
S4423552,JRC,DB05, , 
S4423552,KAA,DB05, , 
S4423552,KAD,DB05, , 
S4423552,KAR,DB05, , 
S4423552,MCL,DB05, , 
S4423552,MGP,DB05, , 
S4423552,MMR,DB05, , 
S4423552,MSP,DB05, , 
S4423552,MSR,DB05, , 
S4423552,MTE,DB05, , 
S4423552,NAE,DB05, , 
S4423552,NDE,DB05, , 
S4423552,NLE,DB05, , 
S4423552,NOP,DB05, , 
S4423552,NPE,DB05, , 
S4423552,NPR,DB05, , 
S4423552,NRC,DB05, , 
S4423552,NSE,DB05, , 
S4423552,NWE,DB05, , 
S4423552,NWR,DB05, , 
S4423552,PB,DB05, , 
S4423552,PT,DB05, , 
S4423552,RAD,DB05, , 
S4423552,RAI,DB05, , 
S4423552,RHL,DB05, , 
S4423552,RQY,DB05, , 
S4423552,RRL,DB05, , 
S4423552,RS1,DB05, , 
S4423552,RS2,DB05, , 
S4423552,RUR,DB05, , 
S4423552,SIR,DB05, , 
S4423552,SUE,DB05, , 
S4423552,TH,DB05, , 
S4423552,TS,DB05, , 
S4423552,URP,DB05, , 
S4423552,USE,DB05, , 
S4423552,WS,DB05, , 
S4423552,YDI,DB05, , 
S4423552,ZZ2,DB05, , 
S4423552,03C,DB05, , 
S4423552,11C,DB05, , 
S4423552,14C,DB05, , 
S4423552,15C,DB05, , 
S4423552,17C,DB05, , 
S4423552,19C,DB05, , 
S4423552,24C,DB05, , 
S4423552,25C,DB05, , 
S4423552,26C,DB05, , 
S4423552,27C,DB05, , 
S4423552,28C,DB05, , 
S4423552,29C,DB05, , 
S4423552,30C,DB05, , 
S4423552,31C,DB05, , 
S4423552,32C,DB05, , 
S4423552,33C,DB05, , 
S4423552,35C,DB05, , 
S4423552,37C,DB05, , 
S4423552,41C,DB05, , 
S4423552,46C,DB05, , 
S4423552,47C,DB05, , 
S4423552,48C,DB05, , 
S4423552,49C,DB05, , 
S4423552,52C,DB05, , 
S4423552,53C,DB05, , 
S4423552,54C,DB05, , 
S4423552,.DC,DB06, , 
S4423552,.GU,DB06, , 
S4423552,.HL,DB06, , 
S4423552,.SR,DB06, , 
S4423552,.SX,DB06, , 
S4423552,/DS,DB06, , 
S4423552,/ND,DB06, , 
S4423552,/NE,DB06, , 
S4423552,/NM,DB06, , 
S4423552,/OB,DB06, , 
S4423552,/O2,DB06, , 
S4423552,/P1,DB06, , 
S4423552,/RM,DB06, , 
S4423552,AAE,DB06, , 
S4423552,AAH,DB06, , 
S4423552,AB,DB06, , 
S4423552,ABE,DB06, , 
S4423552,AE,DB06, , 
S4423552,AIE,DB06, , 
S4423552,AMS,DB06, , 
S4423552,ANC,DB06, , 
S4423552,ANW,DB06, , 
S4423552,AS,DB06, , 
S4423552,ASC,DB06, , 
S4423552,ASE,DB06, , 
S4423552,ASH,DB06, , 
S4423552,ASI,DB06, , 
S4423552,AU,DB06, , 
S4423552,CAA,DB06, , 
S4423552,CBE,DB06, , 
S4423552,CCM,DB06, , 
S4423552,CCZ,DB06, , 
S4423552,CDE,DB06, , 
S4423552,CFE,DB06, , 
S4423552,CIM,DB06, , 
S4423552,CLA,DB06, , 
S4423552,CMN,DB06, , 
S4423552,COE,DB06, , 
S4423552,COR,DB06, , 
S4423552,CSA,DB06, , 
S4423552,CTE,DB06, , 
S4423552,CUW,DB06, , 
S4423552,CVE,DB06, , 
S4423552,DE,DB06, , 
S4423552,DEA,DB06, , 
S4423552,DEE,DB06, , 
S4423552,DIA,DB06, , 
S4423552,DIE,DB06, , 
S4423552,DII,DB06, , 
S4423552,DSI,DB06, , 
S4423552,D1,DB06, , 
S4423552,EAH,DB06, , 
S4423552,EAI,DB06, , 
S4423552,FWE,DB06, , 
S4423552,ITB,DB06, , 
S4423552,ITE,DB06, , 
S4423552,JRC,DB06, , 
S4423552,KAA,DB06, , 
S4423552,KAD,DB06, , 
S4423552,KAR,DB06, , 
S4423552,MAB,DB06, , 
S4423552,MAH,DB06, , 
S4423552,MAO,DB06, , 
S4423552,MCD,DB06, , 
S4423552,MCO,DB06, , 
S4423552,MDI,DB06, , 
S4423552,MIC,DB06, , 
S4423552,MMM,DB06, , 
S4423552,MNR,DB06, , 
S4423552,MNW,DB06, , 
S4423552,MR2,DB06, , 
S4423552,MUP,DB06, , 
S4423552,NAE,DB06, , 
S4423552,NDE,DB06, , 
S4423552,NSE,DB06, , 
S4423552,NWE,DB06, , 
S4423552,NWR,DB06, , 
S4423552,OCA,DB06, , 
S4423552,PPI,DB06, , 
S4423552,PT,DB06, , 
S4423552,RAD,DB06, , 
S4423552,RAI,DB06, , 
S4423552,RMW,DB06, , 
S4423552,RNW,DB06, , 
S4423552,TH,DB06, , 
S4423552,TS,DB06, , 
S4423552,URP,DB06, , 
S4423552,USE,DB06, , 
S4423552,WS,DB06, , 
S4423552,YAD,DB06, , 
S4423552,YAE,DB06, , 
S4423552,YAI,DB06, , 
S4423552,YAM,DB06, , 
S4423552,YAR,DB06, , 
S4423552,YA5,DB06, , 
S4423552,YCB,DB06, , 
S4423552,YCD,DB06, , 
S4423552,YCF,DB06, , 
S4423552,YCS,DB06, , 
S4423552,YCT,DB06, , 
S4423552,YDI,DB06, , 
S4423552,YEL,DB06, , 
S4423552,YGE,DB06, , 
S4423552,YHF,DB06, , 
S4423552,YTB,DB06, , 
S4423552,YU4,DB06, , 
S4423552,/BM,DB07, , 
S4423552,/CM,DB07, , 
S4423552,/DC,DB07, , 
S4423552,/FM,DB07, , 
S4423552,/IL,DB07, , 
S4423552,/LR,DB07, , 
S4423552,/LS,DB07, , 
S4423552,/MC,DB07, , 
S4423552,/ME,DB07, , 
S4423552,/ND,DB07, , 
S4423552,/NE,DB07, , 
S4423552,/NM,DB07, , 
S4423552,/PR,DB07, , 
S4423552,/P1,DB07, , 
S4423552,AAE,DB07, , 
S4423552,AB,DB07, , 
S4423552,ABE,DB07, , 
S4423552,AE,DB07, , 
S4423552,AHE,DB07, , 
S4423552,AHR,DB07, , 
S4423552,AIE,DB07, , 
S4423552,AS,DB07, , 
S4423552,ASE,DB07, , 
S4423552,ATL,DB07, , 
S4423552,ATT,DB07, , 
S4423552,BAL,DB07, , 
S4423552,BFR,DB07, , 
S4423552,BL,DB07, , 
S4423552,BLR,DB07, , 
S4423552,BNK,DB07, , 
S4423552,CB,DB07, , 
S4423552,CBE,DB07, , 
S4423552,CDE,DB07, , 
S4423552,CE,DB07, , 
S4423552,CFE,DB07, , 
S4423552,CGR,DB07, , 
S4423552,CLC,DB07, , 
S4423552,CLG,DB07, , 
S4423552,CLI,DB07, , 
S4423552,CLR,DB07, , 
S4423552,CNE,DB07, , 
S4423552,CNU,DB07, , 
S4423552,CNX,DB07, , 
S4423552,COE,DB07, , 
S4423552,CPE,DB07, , 
S4423552,CSE,DB07, , 
S4423552,CSL,DB07, , 
S4423552,CSR,DB07, , 
S4423552,CUE,DB07, , 
S4423552,CUN,DB07, , 
S4423552,CUX,DB07, , 
S4423552,CYL,DB07, , 
S4423552,DE,DB07, , 
S4423552,DEA,DB07, , 
S4423552,DEE,DB07, , 
S4423552,DIE,DB07, , 
S4423552,DII,DB07, , 
S4423552,DNE,DB07, , 
S4423552,DNP,DB07, , 
S4423552,DTP,DB07, , 
S4423552,EAH,DB07, , 
S4423552,EAI,DB07, , 
S4423552,ENQ,DB07, , 
S4423552,EXE,DB07, , 
S4423552,FCL,DB07, , 
S4423552,FCP,DB07, , 
S4423552,FGP,DB07, , 
S4423552,FSR,DB07, , 
S4423552,FTE,DB07, , 
S4423552,FXP,DB07, , 
S4423552,GCL,DB07, , 
S4423552,GDE,DB07, , 
S4423552,GPR,DB07, , 
S4423552,GRE,DB07, , 
S4423552,HCR,DB07, , 
S4423552,ITB,DB07, , 
S4423552,JAE,DB07, , 
S4423552,JRC,DB07, , 
S4423552,KAA,DB07, , 
S4423552,KAD,DB07, , 
S4423552,KAR,DB07, , 
S4423552,MCL,DB07, , 
S4423552,MGP,DB07, , 
S4423552,MMR,DB07, , 
S4423552,MSP,DB07, , 
S4423552,MSR,DB07, , 
S4423552,MTE,DB07, , 
S4423552,NAE,DB07, , 
S4423552,NDE,DB07, , 
S4423552,NLE,DB07, , 
S4423552,NOP,DB07, , 
S4423552,NPE,DB07, , 
S4423552,NPR,DB07, , 
S4423552,NRC,DB07, , 
S4423552,NSE,DB07, , 
S4423552,NWE,DB07, , 
S4423552,NWR,DB07, , 
S4423552,PB,DB07, , 
S4423552,PT,DB07, , 
S4423552,RAD,DB07, , 
S4423552,RAI,DB07, , 
S4423552,RHL,DB07, , 
S4423552,RQY,DB07, , 
S4423552,RRL,DB07, , 
S4423552,RS1,DB07, , 
S4423552,RS2,DB07, , 
S4423552,RUR,DB07, , 
S4423552,SIR,DB07, , 
S4423552,SUE,DB07, , 
S4423552,TH,DB07, , 
S4423552,TS,DB07, , 
S4423552,URP,DB07, , 
S4423552,USE,DB07, , 
S4423552,WS,DB07, , 
S4423552,YDI,DB07, , 
S4423552,ZZ2,DB07, , 
S4423552,03C,DB07, , 
S4423552,11C,DB07, , 
S4423552,14C,DB07, , 
S4423552,15C,DB07, , 
S4423552,17C,DB07, , 
S4423552,19C,DB07, , 
S4423552,24C,DB07, , 
S4423552,25C,DB07, , 
S4423552,26C,DB07, , 
S4423552,27C,DB07, , 
S4423552,28C,DB07, , 
S4423552,29C,DB07, , 
S4423552,30C,DB07, , 
S4423552,31C,DB07, , 
S4423552,32C,DB07, , 
S4423552,33C,DB07, , 
S4423552,35C,DB07, , 
S4423552,37C,DB07, , 
S4423552,41C,DB07, , 
S4423552,46C,DB07, , 
S4423552,47C,DB07, , 
S4423552,48C,DB07, , 
S4423552,49C,DB07, , 
S4423552,52C,DB07, , 
S4423552,53C,DB07, , 
S4423552,54C,DB07, , 
S4423552,/BM,DB09, ,E
S4423552,/CM,DB09, ,E
S4423552,/DC,DB09, ,E
S4423552,/FM,DB09, ,E
S4423552,/IL,DB09, ,E
S4423552,/LR,DB09, ,E
S4423552,/LS,DB09, ,E
S4423552,/MC,DB09, ,E
S4423552,/ME,DB09, ,E
S4423552,/ND,DB09, ,E
S4423552,/NE,DB09, ,E
S4423552,/NM,DB09, ,E
S4423552,/PR,DB09, ,E
S4423552,/P1,DB09, ,E
S4423552,AAE,DB09, ,E
S4423552,AB,DB09, ,E
S4423552,ABE,DB09, ,E
S4423552,AE,DB09, ,E
S4423552,AHE,DB09, ,E
S4423552,AHR,DB09, ,E
S4423552,AIE,DB09, ,E
S4423552,AS,DB09, ,E
S4423552,ASE,DB09, ,E
S4423552,ATL,DB09, ,E
S4423552,ATT,DB09, ,E
S4423552,BAL,DB09, ,E
S4423552,BFR,DB09, ,E
S4423552,BL,DB09, ,E
S4423552,BLR,DB09, ,E
S4423552,BNK,DB09, ,E
S4423552,CB,DB09, ,E
S4423552,CBE,DB09, ,E
S4423552,CDE,DB09, ,E
S4423552,CE,DB09, ,E
S4423552,CFE,DB09, ,E
S4423552,CGR,DB09, ,E
S4423552,CLC,DB09, ,E
S4423552,CLG,DB09, ,E
S4423552,CLI,DB09, ,E
S4423552,CLR,DB09, ,E
S4423552,CNE,DB09, ,E
S4423552,CNU,DB09, ,E
S4423552,CNX,DB09, ,E
S4423552,COE,DB09, ,E
S4423552,CPE,DB09, ,E
S4423552,CSE,DB09, ,E
S4423552,CSL,DB09, ,E
S4423552,CSR,DB09, ,E
S4423552,CUE,DB09, ,E
S4423552,CUN,DB09, ,E
S4423552,CUX,DB09, ,E
S4423552,CYL,DB09, ,E
S4423552,DE,DB09, ,E
S4423552,DEA,DB09, ,E
S4423552,DEE,DB09, ,E
S4423552,DIE,DB09, ,E
S4423552,DII,DB09, ,E
S4423552,DNE,DB09, ,E
S4423552,DNP,DB09, ,E
S4423552,DTP,DB09, ,E
S4423552,EAH,DB09, ,E
S4423552,EAI,DB09, ,E
S4423552,ENQ,DB09, ,E
S4423552,EXE,DB09, ,E
S4423552,FCL,DB09, ,E
S4423552,FCP,DB09, ,E
S4423552,FGP,DB09, ,E
S4423552,FSR,DB09, ,E
S4423552,FTE,DB09, ,E
S4423552,FXP,DB09, ,E
S4423552,GCL,DB09, ,E
S4423552,GDE,DB09, ,E
S4423552,GPR,DB09, ,E
S4423552,GRE,DB09, ,E
S4423552,HCR,DB09, ,E
S4423552,ITB,DB09, ,E
S4423552,JAE,DB09, ,E
S4423552,JRC,DB09, ,E
S4423552,KAA,DB09, ,E
S4423552,KAD,DB09, ,E
S4423552,KAR,DB09, ,E
S4423552,MCL,DB09, ,E
S4423552,MGP,DB09, ,E
S4423552,MMR,DB09, ,E
S4423552,MSP,DB09, ,E
S4423552,MSR,DB09, ,E
S4423552,MTE,DB09, ,E
S4423552,NAE,DB09, ,E
S4423552,NDE,DB09, ,E
S4423552,NLE,DB09, ,E
S4423552,NOP,DB09, ,E
S4423552,NPE,DB09, ,E
S4423552,NPR,DB09, ,E
S4423552,NRC,DB09, ,E
S4423552,NSE,DB09, ,E
S4423552,NWE,DB09, ,E
S4423552,NWR,DB09, ,E
S4423552,PB,DB09, ,E
S4423552,PT,DB09, ,E
S4423552,RAD,DB09, ,E
S4423552,RAI,DB09, ,E
S4423552,RHL,DB09, ,E
S4423552,RQY,DB09, ,E
S4423552,RRL,DB09, ,E
S4423552,RS1,DB09, ,E
S4423552,RS2,DB09, ,E
S4423552,RUR,DB09, ,E
S4423552,SIR,DB09, ,E
S4423552,SUE,DB09, ,E
S4423552,TH,DB09, ,E
S4423552,TS,DB09, ,E
S4423552,URP,DB09, ,E
S4423552,USE,DB09, ,E
S4423552,WS,DB09, ,E
S4423552,YDI,DB09, ,E
S4423552,ZZ2,DB09, ,E
S4423552,03C,DB09, ,E
S4423552,11C,DB09, ,E
S4423552,14C,DB09, ,E
S4423552,15C,DB09, ,E
S4423552,17C,DB09, ,E
S4423552,19C,DB09, ,E
S4423552,24C,DB09, ,E
S4423552,25C,DB09, ,E
S4423552,26C,DB09, ,E
S4423552,27C,DB09, ,E
S4423552,28C,DB09, ,E
S4423552,29C,DB09, ,E
S4423552,30C,DB09, ,E
S4423552,31C,DB09, ,E
S4423552,32C,DB09, ,E
S4423552,33C,DB09, ,E
S4423552,35C,DB09, ,E
S4423552,37C,DB09, ,E
S4423552,41C,DB09, ,E
S4423552,46C,DB09, ,E
S4423552,47C,DB09, ,E
S4423552,48C,DB09, ,E
S4423552,49C,DB09, ,E
S4423552,52C,DB09, ,E
S4423552,53C,DB09, ,E
S4423552,54C,DB09, ,E
S4423552,.DC,DB24, , 
S4423552,.GU,DB24, , 
S4423552,.HL,DB24, , 
S4423552,.SR,DB24, , 
S4423552,.SX,DB24, , 
S4423552,/ND,DB24, , 
S4423552,/NE,DB24, , 
S4423552,/NM,DB24, , 
S4423552,/OB,DB24, , 
S4423552,/O2,DB24, , 
S4423552,/P1,DB24, , 
S4423552,/RM,DB24, , 
S4423552,AAE,DB24, , 
S4423552,AAH,DB24, , 
S4423552,AB,DB24, , 
S4423552,ABE,DB24, , 
S4423552,AE,DB24, , 
S4423552,AIE,DB24, , 
S4423552,AMS,DB24, , 
S4423552,ANC,DB24, , 
S4423552,ANW,DB24, , 
S4423552,AS,DB24, , 
S4423552,ASC,DB24, , 
S4423552,ASE,DB24, , 
S4423552,ASH,DB24, , 
S4423552,ASI,DB24, , 
S4423552,AU,DB24, , 
S4423552,CAA,DB24, , 
S4423552,CBE,DB24, , 
S4423552,CCM,DB24, , 
S4423552,CCZ,DB24, , 
S4423552,CDE,DB24, , 
S4423552,CFE,DB24, , 
S4423552,CIM,DB24, , 
S4423552,CLA,DB24, , 
S4423552,CMN,DB24, , 
S4423552,COE,DB24, , 
S4423552,COR,DB24, , 
S4423552,CSA,DB24, , 
S4423552,CTE,DB24, , 
S4423552,CUW,DB24, , 
S4423552,CVE,DB24, , 
S4423552,DE,DB24, , 
S4423552,DEA,DB24, , 
S4423552,DEE,DB24, , 
S4423552,DIA,DB24, , 
S4423552,DIE,DB24, , 
S4423552,DII,DB24, , 
S4423552,DSI,DB24, , 
S4423552,D1,DB24, , 
S4423552,EAH,DB24, , 
S4423552,EAI,DB24, , 
S4423552,FWE,DB24, , 
S4423552,ITB,DB24, , 
S4423552,ITE,DB24, , 
S4423552,JRC,DB24, , 
S4423552,KAA,DB24, , 
S4423552,KAD,DB24, , 
S4423552,KAR,DB24, , 
S4423552,MAB,DB24, , 
S4423552,MAH,DB24, , 
S4423552,MAO,DB24, , 
S4423552,MCD,DB24, , 
S4423552,MCO,DB24, , 
S4423552,MDI,DB24, , 
S4423552,MIC,DB24, , 
S4423552,MMM,DB24, , 
S4423552,MNR,DB24, , 
S4423552,MNW,DB24, , 
S4423552,MR2,DB24, , 
S4423552,MUP,DB24, , 
S4423552,NAE,DB24, , 
S4423552,NDE,DB24, , 
S4423552,NSE,DB24, , 
S4423552,NWE,DB24, , 
S4423552,NWR,DB24, , 
S4423552,OCA,DB24, , 
S4423552,PPI,DB24, , 
S4423552,PT,DB24, , 
S4423552,RAD,DB24, , 
S4423552,RAI,DB24, , 
S4423552,RMW,DB24, , 
S4423552,RNW,DB24, , 
S4423552,SUP,DB24, , 
S4423552,TH,DB24, , 
S4423552,TS,DB24, , 
S4423552,URP,DB24, , 
S4423552,USE,DB24, , 
S4423552,WS,DB24, , 
S4423552,YAD,DB24, , 
S4423552,YAE,DB24, , 
S4423552,YAI,DB24, , 
S4423552,YAM,DB24, , 
S4423552,YAR,DB24, , 
S4423552,YA5,DB24, , 
S4423552,YCB,DB24, , 
S4423552,YCD,DB24, , 
S4423552,YCF,DB24, , 
S4423552,YCS,DB24, , 
S4423552,YCT,DB24, , 
S4423552,YDI,DB24, , 
S4423552,YEL,DB24, , 
S4423552,YGE,DB24, , 
S4423552,YHF,DB24, , 
S4423552,YTB,DB24, , 
S4423552,YU4,DB24, , 
S4423552,/BM,DB48, , 
S4423552,/CM,DB48, , 
S4423552,/DC,DB48, , 
S4423552,/FM,DB48, , 
